,statement,choice
0, You are more likely to overeat on a full stomach. ,"Select the most corresponding reason why the statement is against common sense:
A. Overeating can lead to overweight
B. You can hardly eat anything if your stomach is already full
C. Overeating is not healthy
#statement:  You are more likely to overeat on a full stomach. 
choice:  B - ""You cannot easily consume much food when you have an empty tummy."""
0, the cow had a significant amount of rust ,"Select the most corresponding reason why the statement is against common sense:
A. rust is most often reddish in color
B. cows are likely to be found on farms
C. only certain metals can rust
#statement:  the cow had a significant amount of rust 
choice:  B - Cows Are Likely To Be Found On Farms"
0, She turned the sun off. ,"Select the most corresponding reason why the statement is against common sense:
A. The sun is too hot
B. The sun is too large
C. Humans cannot control the sun
#statement:  She turned the sun off. 
choice:  C) Human's can not controlll thesun"
0, I need to heat up some water using the refrigerator ,"Select the most corresponding reason why the statement is against common sense:
A. refrigerators have doors
B. refrigerators have low temperatures
C. refrigerators can store food
#statement:  I need to heat up some water using the refrigerator 
choice:  B - Refrigerators do not typically produce warmth or generate high internal temperature, so it would be uncommon for someone to use a fridge as an appliance heater"
0, The bird rented a room ,"Select the most corresponding reason why the statement is against common sense:
A. The bird has no money
B. The bird cannot rent a room
C. There are no rooms for rent
#statement:  The bird rented a room 
choice:  C -There are No Rooms For Rent"
0, he always wins the lottery ,"Select the most corresponding reason why the statement is against common sense:
A. lottery is usually worn only once by the same party
B. you cannot buy lottery cheat codes
C. the chances of always winning a lotto consistently is very low
#statement:  he always wins the lottery 
choice:  C) The Chance Of Always Winning A Lotter Is Very Low"
0, The apple is a well-designed vehicle. ,"Select the most corresponding reason why the statement is against common sense:
A. The apple is a fruit and not a vehicle.
B. Apples are red and vehicle have a steering wheel.
C. An apple a day is said to keep the scalpel away.
#statement:  The apple is a well-designed vehicle. 
choice:  A"
0, people usually have their lunch in the morning ,"Select the most corresponding reason why the statement is against common sense:
A. the meal we usually eat in the morning is called breakfast
B. having food in the morning will enhance your energy
C. many young people don't eat in the morning to make time
#statement:  people usually have their lunch in the morning 
choice:  B - Having Food In The Morning Will Enhance Your Energy"
0, The man slipped on the gentle breeze ,"Select the most corresponding reason why the statement is against common sense:
A. A gentle breeze is nice in summer
B. It is not possible to slip on a gentle breeze for a man
C. A gentle breeze can also bring fresh air
#statement:  The man slipped on the gentle breeze 
choice:  B - it's impossible"
0, the murder case remained a happy event ,"Select the most corresponding reason why the statement is against common sense:
A. murders are always solved by police
B. some murders are hidden too well to solve
C. murders are considered awful by most people
#statement:  the murder case remained a happy event 
choice:  B"
0, He went to a petrol station to write the exam ,"Select the most corresponding reason why the statement is against common sense:
A. There are cars at the petrol station
B. Exams are conducted in the examination hall,  rather than the petrol station
C. It is an unpleasant thing to write the exam.
#statement:  He went to a petrol station to write the exam 
choice:  B"
0, only eating fried food makes your diet healthier ,"Select the most corresponding reason why the statement is against common sense:
A. being healthy is different for every one
B. fried foods make you fat so they are unhealthy
C. eating fried food can make people feel happy
#statement:  only eating fried food makes your diet healthier 
choice:  B (fried meals cause weight gain, therefore not wholesome)"
0, Amazon has gone bankrupt ,"Select the most corresponding reason why the statement is against common sense:
A. amazon is alive
B. amazon still works well now
C. some companies smaller than Amazon has gone bankrupt
#statement:  Amazon has gone bankrupt 
choice:  C"
0, her favorite organ is the telephone ,"Select the most corresponding reason why the statement is against common sense:
A. a telephone is made up of electronic components and an organ is made up of cells
B. telephones are the size of organs
C. telephones can communicate with other organs in the body
#statement:  her favorite organ is the telephone 
choice:  A"
0, The man went to the doctor because he needed to buy bread ,"Select the most corresponding reason why the statement is against common sense:
A. The doctor was hungry after the operation
B. They don't sell food at the doctor's office
C. The doctor likes eating bread very much
#statement:  The man went to the doctor because he needed to buy bread 
choice:  C)The Doctor Likes Eating Bread Very Much"
0, Fish swim in sand. ,"Select the most corresponding reason why the statement is against common sense:
A. Fish and sand are in the ocean.
B. Fish live in water.
C. Fish do not eat sand.
#statement:  Fish swim in sand. 
choice:  B -Fish Live In Water"
0, lead is not poisonous ,"Select the most corresponding reason why the statement is against common sense:
A. lead can kill you
B. lead used to be in pencils
C. lead has mass
#statement:  lead is not poisonous 
choice:  A, because it clearly contradicts scientific knowledge that exposure to high levels of #leadcan cause serious health problems including brain damage and death"
0, He put the cat in the fridge ,"Select the most corresponding reason why the statement is against common sense:
A. cats can die in a refrigerator for too long
B. cats want to eat the fish in the fridge
C. the cat-like sitting around the fridge
#statement:  He put the cat in the fridge 
choice:  A"
