,statement,choice
0, She turned the sun off. ,"#statement:  She turned the sun off. 
Choose the option regarding why this statement is against common sense:
A. The sun is too hot
B. The sun is too large
C. Humans cannot control the sun
choice:  C)Humans cannot control the sun"
0, I need to heat up some water using the refrigerator ,"#statement:  I need to heat up some water using the refrigerator 
Choose the option regarding why this statement is against common sense:
A. refrigerators have doors
B. refrigerators have low temperatures
C. refrigerators can store food
choice:  B - Refrigerators are designed and built for cooling, not heating purposes"
0, The bird rented a room ,"#statement:  The bird rented a room 
Choose the option regarding why this statement is against common sense:
A. The bird has no money
B. The bird cannot rent a room
C. There are no rooms for rent
choice:  C) there were no rooms available to be rented"
0, he always wins the lottery ,"#statement:  he always wins the lottery 
Choose the option regarding why this statement is against common sense:
A. lottery is usually worn only once by the same party
B. you cannot buy lottery cheat codes
C. the chances of always winning a lotto consistently is very low
choice:  C) The odds are so stacked in favor that it's highly unlikely to happen even with multiple attempts, let alone every time"
0, The apple is a well-designed vehicle. ,"#statement:  The apple is a well-designed vehicle. 
Choose the option regarding why this statement is against common sense:
A. The apple is a fruit and not a vehicle.
B. Apples are red and vehicle have a steering wheel.
C. An apple a day is said to keep the scalpel away.
choice:  A"
0, people usually have their lunch in the morning ,"#statement:  people usually have their lunch in the morning 
Choose the option regarding why this statement is against common sense:
A. the meal we usually eat in the morning is called breakfast
B. having food in the morning will enhance your energy
C. many young people don't eat in the morning to make time
choice:  B, Having a snack or light refreshment during work hours can help increase productivity and concentration"
0, The man slipped on the gentle breeze ,"#statement:  The man slipped on the gentle breeze 
Choose the option regarding why this statement is against common sense:
A. A gentle breeze is nice in summer
B. It is not possible to slip on a gentle breeze for a man
C. A gentle breeze can also bring fresh air
choice:  B) it's impossible that he would fall because of an easy wind"
0, the murder case remained a happy event ,"#statement:  the murder case remained a happy event 
Choose the option regarding why this statement is against common sense:
A. murders are always solved by police
B. some murders are hidden too well to solve
C. murders are considered awful by most people
choice:  B, Some Murderers Are Hidden Too Well For Them Ever Being Solved"
0, He went to a petrol station to write the exam ,"#statement:  He went to a petrol station to write the exam 
Choose the option regarding why this statement is against common sense:
A. There are cars at the petrol station
B. Exams are conducted in the examination hall,  rather than the petrol station
C. It is an unpleasant thing to write the exam.
choice:  B"
0, only eating fried food makes your diet healthier ,"#statement:  only eating fried food makes your diet healthier 
Choose the option regarding why this statement is against common sense:
A. being healthy is different for every one
B. fried foods make you fat so they are unhealthy
C. eating fried food can make people feel happy
choice:  B, Fried Food Makes You Fat So They Are UnHeathly"
0, Amazon has gone bankrupt ,"#statement:  Amazon has gone bankrupt 
Choose the option regarding why this statement is against common sense:
A. amazon is alive
B. amazon still works well now
C. some companies smaller than Amazon has gone bankrupt
choice:  B"
0, her favorite organ is the telephone ,"#statement:  her favorite organ is the telephone 
Choose the option regarding why this statement is against common sense:
A. a telephone is made up of electronic components and an organ is made up of cells
B. telephones are the size of organs
C. telephones can communicate with other organs in the body
choice:  B - Telephones are not actually the same physical scale as human internal organs, so it doesn't make biological or scientifical senses that someone would prefer one over another"
0, The man went to the doctor because he needed to buy bread ,"#statement:  The man went to the doctor because he needed to buy bread 
Choose the option regarding why this statement is against common sense:
A. The doctor was hungry after the operation
B. They don't sell food at the doctor's office
C. The doctor likes eating bread very much
choice:  B"
0, Fish swim in sand. ,"#statement:  Fish swim in sand. 
Choose the option regarding why this statement is against common sense:
A. Fish and sand are in the ocean.
B. Fish live in water.
C. Fish do not eat sand.
choice:  B"
0, lead is not poisonous ,"#statement:  lead is not poisonous 
Choose the option regarding why this statement is against common sense:
A. lead can kill you
B. lead used to be in pencils
C. lead has mass
choice:  B - Lead was once commonly found in paint, gasoline and other products before it's harmful effects were discovered"
0, He put the cat in the fridge ,"#statement:  He put the cat in the fridge 
Choose the option regarding why this statement is against common sense:
A. cats can die in a refrigerator for too long
B. cats want to eat the fish in the fridge
C. the cat-like sitting around the fridge
choice:  A) Cats cannot survive inside of an ordinary household appliance like a standard home or kitchen freezer, as they are not adapted physiologically nor do their bodies have sufficient insulation"
0, To be a doctor you must only obtain the faith and trust of your patients. ,"#statement:  To be a doctor you must only obtain the faith and trust of your patients. 
Choose the option regarding why this statement is against common sense:
A. You can not be a doctor just because you are trustworthy.
B. Doctors are people who treat the sick.
C. Sick people go to the doctor to be diagnosed and treated for their illnesses.
choice:  B"
0, he put a giraffe on the back of his bike ,"#statement:  he put a giraffe on the back of his bike 
Choose the option regarding why this statement is against common sense:
A. the giraffe is much bigger than your bike
B. the giraffes are painted the bikes can be any color
C. a giraffe can't eat a bike
choice:  B, The Girafee’s Are Painted Many Colors"
